771192,2575254.6,-7.246
771188.9,2575256,-6.787
771188,2575256.4,-6.637
771184,2575258.3,-6.009
771180.3,2575260,-5.497
771180,2575260.1,-5.46
771176,2575262,-4.981
771172,2575263.8,-4.552
771171.6,2575264,-4.513
771168,2575265.7,-4.144
771164,2575267.5,-3.728
771163,2575268,-3.628
771160,2575269.4,-3.353
771156,2575271.2,-2.977
771154.3,2575272,-2.819
771152,2575273.1,-2.615
771148,2575274.9,-2.303
771145.6,2575276,-2.138
771144,2575276.8,-2.013
771140,2575278.6,-1.689
771137,2575280,-1.515
771136,2575280.5,-1.45
771132,2575282.3,-1.198
771128.3,2575284,-1.01
771128,2575284.2,-0.997
771124,2575286,-0.784
771121.7,2575287.1,-0.727
771324.7,2575171.7,6.891
771324,2575172,6.875
771324,2575172,6.874
771320,2575174,6.989
771316.1,2575176,7.042
771316,2575176.1,7.043
771312,2575178.1,6.4
771308.2,2575180,5.824
771308,2575180.1,5.766
771304,2575182.1,3.667
771300.3,2575184,3.351
771300,2575184.1,1.362
771296,2575186.2,1.429
771292.3,2575188,1.221
771292,2575188.2,0.716
771288,2575190.2,0.365
771284.4,2575192,0.073
771284,2575192.2,0.016
771280,2575194.2,-2.347
771276.5,2575196,-3.696
771276,2575196.3,-3.912
771272,2575198.3,-5.568
771268.6,2575200,-6.755
771268,2575200.3,-6.95
771264,2575202.3,-8.484
771260.7,2575204,-9.279
771260,2575204.3,-9.454
771256,2575206.4,-10.125
771252.7,2575208,-10.711
771252,2575208.4,-10.851
771248,2575210.4,-11.498
771244.8,2575212,-11.956
771244,2575212.4,-12.063
771240,2575214.4,-12.493
771236.9,2575216,-12.763
771236,2575216.5,-12.81
771232,2575218.5,-12.929
771229,2575220,-12.91
771228,2575220.5,-12.869
771224,2575222.5,-12.624
771221,2575224,-12.364
771220,2575224.5,-12.249
771216,2575226.5,-11.772
771213.1,2575228,-11.428
771212,2575228.6,-11.283
771208,2575230.6,-10.743
771205.2,2575232,-10.382
771204,2575232.6,-10.233
771200,2575234.6,-9.692
771197.3,2575236,-9.323
771196,2575236.6,-9.146
771192,2575238.7,-8.555
771189.4,2575240,-8.153
771188,2575240.7,-7.951
771184,2575242.7,-7.352
771181.4,2575244,-6.963
771180,2575244.7,-6.741
771176,2575246.7,-6.155
771173.5,2575248,-5.811
771172,2575248.8,-5.612
771168,2575250.8,-5.098
771165.6,2575252,-4.78
771164,2575252.8,-4.574
771160,2575254.8,-4.06
771157.7,2575256,-3.772
771156,2575256.8,-3.58
