Northing,Easting,Date,Time,Depth,Sec- no,,Distance,WL,RL
2646923.73,715552.9,16-11-2024,10:07:25 AM,17.55,12,1.315180596,78.79,7.42,-10.13
2646922.61,715552.35,16-11-2024,10:07:26 AM,17.53,12,1.247757989,80.04,7.42,-10.11
2646921.54,715551.78,16-11-2024,10:07:27 AM,17.51,12,1.212353084,81.25,7.42,-10.09
2646920.52,715551.22,16-11-2024,10:07:28 AM,17.47,12,1.163615057,82.42,7.42,-10.05
2646919.53,715550.61,16-11-2024,10:07:29 AM,17.42,12,1.162841348,83.58,7.42,-10
2646918.55,715549.95,16-11-2024,10:07:30 AM,17.35,12,1.181524439,84.76,7.42,-9.93
2646917.59,715549.27,16-11-2024,10:07:31 AM,17.26,12,1.176435294,85.94,7.42,-9.84
2646916.65,715548.55,16-11-2024,10:07:32 AM,17.14,12,1.184060809,87.12,7.42,-9.72
2646915.75,715547.8,16-11-2024,10:07:33 AM,17,12,1.171537451,88.29,7.42,-9.58
2646914.88,715547.06,16-11-2024,10:07:34 AM,16.83,12,1.142147101,89.44,7.42,-9.41
2646914.04,715546.31,16-11-2024,10:07:35 AM,16.63,12,1.126099463,90.56,7.42,-9.21
2646913.23,715545.55,16-11-2024,10:07:36 AM,16.41,12,1.110720487,91.67,7.42,-8.99
2646912.45,715544.78,16-11-2024,10:07:37 AM,16.17,12,1.09603832,92.77,7.42,-8.75
2646911.68,715544,16-11-2024,10:07:38 AM,15.92,12,1.096038321,93.87,7.42,-8.5
2646910.92,715543.21,16-11-2024,10:07:39 AM,15.66,12,1.096220781,94.96,7.42,-8.24
2646910.19,715542.43,16-11-2024,10:07:40 AM,15.41,12,1.068316432,96.03,7.42,-7.99
2646909.47,715541.64,16-11-2024,10:07:41 AM,15.17,12,1.068877916,97.1,7.42,-7.75
2646908.74,715540.85,16-11-2024,10:07:42 AM,14.95,12,1.075639345,98.18,7.42,-7.53
2646908.02,715540.06,16-11-2024,10:07:43 AM,14.75,12,1.068877916,99.24,7.42,-7.33
2646907.32,715539.28,16-11-2024,10:07:44 AM,14.59,12,1.048045801,100.29,7.42,-7.17
2646906.61,715538.52,16-11-2024,10:07:45 AM,14.47,12,1.040048076,101.33,7.42,-7.05
2646905.92,715537.78,16-11-2024,10:07:46 AM,14.39,12,1.011780609,102.34,7.42,-6.97
2646905.22,715537.03,16-11-2024,10:07:47 AM,14.35,12,1.025914226,103.37,7.42,-6.93
2646904.53,715536.29,16-11-2024,10:07:48 AM,14.34,12,1.011780609,104.38,7.42,-6.92
2646903.85,715535.57,16-11-2024,10:07:49 AM,14.36,12,0.990353472,105.37,7.42,-6.94
2646903.18,715534.87,16-11-2024,10:07:50 AM,14.39,12,0.968968524,106.34,7.42,-6.97
2646902.51,715534.17,16-11-2024,10:07:51 AM,14.44,12,0.968968524,107.31,7.42,-7.02
2646901.85,715533.49,16-11-2024,10:07:52 AM,14.48,12,0.947628619,108.26,7.42,-7.06
2646901.21,715532.82,16-11-2024,10:07:53 AM,14.51,12,0.926552751,109.18,7.42,-7.09
2646900.57,715532.15,16-11-2024,10:07:54 AM,14.53,12,0.926552751,110.11,7.42,-7.11
2646899.96,715531.48,16-11-2024,10:07:55 AM,14.52,12,0.906090503,111.02,7.42,-7.1
2646899.37,715530.81,16-11-2024,10:07:56 AM,14.48,12,0.892748565,111.91,7.42,-7.06
2646898.77,715530.15,16-11-2024,10:07:57 AM,14.39,12,0.891964125,112.8,7.42,-6.97
2646898.18,715529.47,16-11-2024,10:07:58 AM,14.27,12,0.900277735,113.7,7.42,-6.85
2646897.63,715528.79,16-11-2024,10:07:59 AM,14.1,12,0.874585616,114.58,7.42,-6.68
2646897.09,715528.11,16-11-2024,10:08:00 AM,13.88,12,0.868331734,115.44,7.42,-6.46
2646896.56,715527.43,16-11-2024,10:08:01 AM,13.63,12,0.862148479,116.31,7.42,-6.21
2646896.03,715526.74,16-11-2024,10:08:02 AM,13.35,12,0.87005747,117.18,7.42,-5.93
2646895.51,715526.06,16-11-2024,10:08:03 AM,13.02,12,0.856037382,118.03,7.42,-5.6
2646895.01,715525.39,16-11-2024,10:08:04 AM,12.67,12,0.836002392,118.87,7.42,-5.25
2646894.52,715524.73,16-11-2024,10:08:05 AM,12.29,12,0.822009732,119.69,7.42,-4.87
2646894.05,715524.07,16-11-2024,10:08:06 AM,11.9,12,0.810246876,120.5,7.42,-4.48
2646893.61,715523.41,16-11-2024,10:08:07 AM,11.5,12,0.793221281,121.29,7.42,-4.08
2646893.18,715522.79,16-11-2024,10:08:08 AM,11.09,12,0.754519715,122.05,7.42,-3.67
2646892.78,715522.17,16-11-2024,10:08:09 AM,10.69,12,0.73783467,122.79,7.42,-3.27
2646892.37,715521.56,16-11-2024,10:08:10 AM,10.3,12,0.734982993,123.52,7.42,-2.88
2646892,715520.97,16-11-2024,10:08:11 AM,9.94,12,0.696419414,124.22,7.42,-2.52
2646891.63,715520.39,16-11-2024,10:08:12 AM,9.6,12,0.687968023,124.91,7.42,-2.18
2646891.27,715519.83,16-11-2024,10:08:13 AM,9.28,12,0.665732679,125.57,7.42,-1.86
2646890.92,715519.32,16-11-2024,10:08:14 AM,9,12,0.618546684,126.19,7.42,-1.58
2646890.61,715518.82,16-11-2024,10:08:15 AM,8.84,12,0.588302643,126.78,7.42,-1.42
2646890.33,715518.35,16-11-2024,10:08:16 AM,8.68,12,0.547083175,127.33,7.42,-1.26
2646890.1,715517.9,16-11-2024,10:08:17 AM,8.54,12,0.505371151,127.83,7.42,-1.12
2646889.87,715517.48,16-11-2024,10:08:18 AM,8.42,12,0.478852796,128.31,7.42,-1
2646889.62,715517.05,16-11-2024,10:08:19 AM,8.31,12,0.497393205,128.81,7.42,-0.89
2646888.74,715514.49,16-11-2024,10:08:42 AM,4.97,13,0,0,7.42,2.45
2646888.97,715514.6,16-11-2024,10:08:43 AM,5.27,13,0.254950976,0.25,7.42,2.15
2646889.23,715514.69,16-11-2024,10:08:44 AM,5.37,13,0.27513633,0.53,7.42,2.05
2646889.54,715514.83,16-11-2024,10:08:45 AM,5.47,13,0.340147027,0.87,7.42,1.95
2646889.87,715514.99,16-11-2024,10:08:46 AM,5.6,13,0.366742416,1.24,7.42,1.82
2646890.24,715515.13,16-11-2024,10:08:47 AM,5.71,13,0.395600809,1.63,7.42,1.71
2646890.64,715515.27,16-11-2024,10:08:48 AM,5.84,13,0.423792402,2.06,7.42,1.58
2646891.06,715515.44,16-11-2024,10:08:49 AM,6.08,13,0.45310043,2.51,7.42,1.34
2646891.48,715515.65,16-11-2024,10:08:50 AM,6.39,13,0.469574275,2.98,7.42,1.03
2646891.88,715515.86,16-11-2024,10:08:51 AM,6.7,13,0.45177428,3.43,7.42,0.72
2646892.26,715516.05,16-11-2024,10:08:52 AM,7.14,13,0.424852916,3.86,7.42,0.28
